ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2014,4.925,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2014,12.595,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Total,,2015,194.22,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Agriculture,,2015,14.925,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Industry,,2015,48.615,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Services,,2015,130.68,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Total,,2015,123.103,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Agriculture,,2015,11.723,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Industry,,2015,42.875,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Services,,2015,68.505,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Total,,2015,71.117,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Agriculture,,2015,3.202,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Industry,,2015,5.74,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Services,,2015,62.174,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Total,,2015,194.22,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Agriculture,,2015,14.925,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Manufacturing,,2015,11.801,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Construction,,2015,21.784,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2015,15.03,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2015,68.361,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2015,62.318,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Total,,2015,123.103,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Agriculture,,2015,11.723,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Manufacturing,,2015,8.679,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Construction,,2015,20.887,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2015,13.308,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2015,43.075,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2015,25.431,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Total,,2015,71.117,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Agriculture,,2015,3.202,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Manufacturing,,2015,3.121,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Construction,,2015,0.897,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2015,1.722,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2015,25.287,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2015,36.888,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Total,,2015,194.22,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2015,14.925,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2015,12.694,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2015,11.801,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2015,2.336,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2015,21.784,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2015,32.012,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2015,12.364,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2015,9.6,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2015,4.019,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2015,10.367,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2015,28.268,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Education ~ISIC rev.4 P,,2015,7.889,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2015,6.928,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2015,19.232,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Total,,2015,123.103,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2015,11.723,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2015,11.368,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2015,8.679,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2015,1.94,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2015,20.887,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2015,19.541,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2015,10.706,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2015,3.621,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2015,2,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2015,7.206,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2015,15.465,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Education ~ISIC rev.4 P,,2015,1.598,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2015,1.956,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2015,6.411,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Total,,2015,71.117,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2015,3.202,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2015,1.326,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2015,3.121,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2015,0.396,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2015,0.897,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2015,12.471,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2015,1.658,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2015,5.978,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2015,2.019,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2015,3.161,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2015,12.803,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Education ~ISIC rev.4 P,,2015,6.291,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2015,4.972,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2015,12.821,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Total,,2016,196.553,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Agriculture,,2016,16.162,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Industry,,2016,47.878,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Broad sector): Services,,2016,132.513,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Total,,2016,125.179,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Agriculture,,2016,12.777,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Industry,,2016,42.348,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Broad sector): Services,,2016,70.054,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Total,,2016,71.374,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Agriculture,,2016,3.385,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Industry,,2016,5.53,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Broad sector): Services,,2016,62.459,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Total,,2016,196.553,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Agriculture,,2016,16.162,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Manufacturing,,2016,11.487,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Aggregate): Construction,,2016,20.865,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2016,15.526,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2016,69.412,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2016,63.101,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Total,,2016,125.179,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Agriculture,,2016,12.777,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Manufacturing,,2016,8.52,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Aggregate): Construction,,2016,20.056,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2016,13.772,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2016,44.18,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2016,25.874,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Total,,2016,71.374,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Agriculture,,2016,3.385,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Manufacturing,,2016,2.967,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,Economic activity (Aggregate): Construction,,2016,0.809,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,2016,1.754,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,2016,25.232,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,2016,37.226,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Total,,2016,196.553,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2016,16.162,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2016,12.962,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,,2016,11.487,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,,2016,2.564,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Construction ~ISIC rev.4 F,,2016,20.865,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,,2016,32.685,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,,2016,12.366,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,,2016,10.037,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,,2016,4.04,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,,2016,10.285,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,,2016,28.933,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Education ~ISIC rev.4 P,,2016,7.876,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,,2016,7.498,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Total,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,,2016,18.794,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Total,,2016,125.179,,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,,2016,12.777,Adjusted,,,
Suriname,"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",ILO - ILO Modelled Estimates,Sex: Male,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,,2016,11.574,,,,
